pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
EPT-0A	EPT-0N	uce-6488_EPT_C9	1	10000	0.0104790419161676	167	28	2672	16
EPT-0A	EPT-0J	uce-6488_EPT_C9	1	10000	0.0082997987927565	168	66	7952	112
EPT-0A	EPT-0I	uce-6488_EPT_C9	1	10000	0.0086618876941457	168	116	13392	48
EPT-0A	EPT-0H	uce-6488_EPT_C9	1	10000	0.0088190184049079	168	46	5216	160
EPT-0A	EPT-0F	uce-6488_EPT_C9	1	10000	0.0060679611650485	168	80	13184	256
EPT-0A	EPT-0E	uce-6488_EPT_C9	1	10000	0.0085637019230769	168	114	13312	128
EPT-0A	EPT-0D	uce-6488_EPT_C9	1	10000	0.0085513078470824	168	68	7952	112
EPT-0A	EPT-0C	uce-6488_EPT_C9	1	10000	0.0079706477732793	168	126	15808	320
EPT-0A	EPT-0L	uce-6488_EPT_C9	1	10000	0.0059880239520958	167	16	2672	16
EPT-0N	EPT-0P	uce-6488_EPT_C9	1	10000	0.0059880239520958	167	8	1336	8
EPT-0B	EPT-0J	uce-6488_EPT_C9	1	10000	0.0020661157024793	168	12	5808	240
EPT-0B	EPT-0N	uce-6488_EPT_C9	1	10000	0.0051124744376278	167	10	1956	60
EPT-0D	EPT-0I	uce-6488_EPT_C9	1	10000	0.0044426494345718	168	44	9904	176
EPT-0D	EPT-0H	uce-6488_EPT_C9	1	10000	0.0041194644696189	168	16	3884	148
EPT-0D	EPT-0F	uce-6488_EPT_C9	1	10000	0.0016413623307345	168	16	9748	332
EPT-0D	EPT-0E	uce-6488_EPT_C9	1	10000	0.0034538805363673	168	34	9844	236
EPT-0C	EPT-0P	uce-6488_EPT_C9	1	10000	0.0030364372469635	168	24	7904	160
EPT-0C	EPT-0O	uce-6488_EPT_C9	1	10000	0.0033257119102057	168	64	19244	916
EPT-0C	EPT-0N	uce-6488_EPT_C9	1	10000	0.0030549898167006	167	12	3928	104
EPT-0B	EPT-0L	uce-6488_EPT_C9	1	10000	0.0010245901639344	167	2	1952	64
EPT-0C	EPT-0L	uce-6488_EPT_C9	1	10000	0.0	167	0	3932	100
EPT-0C	EPT-0I	uce-6488_EPT_C9	1	10000	0.0035525781567194	168	70	19704	456
EPT-0C	EPT-0H	uce-6488_EPT_C9	1	10000	0.0031315240083507	168	24	7664	400
EPT-0C	EPT-0F	uce-6488_EPT_C9	1	10000	0.0008244023083264	168	16	19408	752
EPT-0C	EPT-0E	uce-6488_EPT_C9	1	10000	0.0021454842664487	168	42	19576	584
EPT-0C	EPT-0D	uce-6488_EPT_C9	1	10000	0.0022245037645448	168	26	11688	408
EPT-0B	EPT-0P	uce-6488_EPT_C9	1	10000	0.0040733197556008	168	16	3928	104
EPT-0B	EPT-0O	uce-6488_EPT_C9	1	10000	0.0048380311316785	168	46	9508	572
EPT-0C	EPT-0J	uce-6488_EPT_C9	1	10000	0.0005128205128205	168	6	11700	396
EPT-0O	EPT-0P	uce-6488_EPT_C9	1	10000	0.0055282555282555	168	36	6512	208
EPT-0A	EPT-0B	uce-6493_EPT_C3	1	10000	0.056701030927835	73	198	3492	12
EPT-0F	EPT-0O	uce-6493_EPT_C3	1	10000	0.0601648351648351	73	438	7280	20
EPT-0F	EPT-0N	uce-6493_EPT_C3	1	10000	0.0563186813186813	73	82	1456	4
EPT-0F	EPT-0L	uce-6493_EPT_C3	1	10000	0.048076923076923	73	70	1456	4
EPT-0F	EPT-0J	uce-6493_EPT_C3	1	10000	0.0528756957328385	73	228	4312	68
EPT-0F	EPT-0I	uce-6493_EPT_C3	1	10000	0.0558920704845814	73	406	7264	36
EPT-0F	EPT-0H	uce-6493_EPT_C3	1	10000	0.0649350649350649	73	180	2772	148
EPT-0E	EPT-0P	uce-6493_EPT_C3	1	10000	0.0564738292011019	73	164	2904	16
EPT-0E	EPT-0O	uce-6493_EPT_C3	1	10000	0.0578512396694214	73	420	7260	40
EPT-0E	EPT-0N	uce-6493_EPT_C3	1	10000	0.0550964187327823	73	80	1452	8
EPT-0E	EPT-0L	uce-6493_EPT_C3	1	10000	0.0523415977961432	73	76	1452	8
EPT-0E	EPT-0J	uce-6493_EPT_C3	1	10000	0.0535381750465549	73	230	4296	84
EPT-0E	EPT-0I	uce-6493_EPT_C3	1	10000	0.0535911602209944	73	388	7240	60
EPT-0E	EPT-0H	uce-6493_EPT_C3	1	10000	0.0615050651230101	73	170	2764	156
EPT-0E	EPT-0F	uce-6493_EPT_C3	1	10000	0.0602209944751381	73	436	7240	60
EPT-0D	EPT-0P	uce-6493_EPT_C3	1	10000	0.0527522935779816	73	92	1744	8
EPT-0F	EPT-0P	uce-6493_EPT_C3	1	10000	0.059065934065934	73	172	2912	8
EPT-0H	EPT-0I	uce-6493_EPT_C3	1	10000	0.0548340548340548	73	152	2772	148
EPT-0H	EPT-0J	uce-6493_EPT_C3	1	10000	0.0583941605839416	73	96	1644	108
EPT-0H	EPT-0L	uce-6493_EPT_C3	1	10000	0.0575539568345323	73	32	556	28
EPT-0N	EPT-0O	uce-6493_EPT_C3	1	10000	0.0534246575342465	73	78	1460	0
EPT-0L	EPT-0P	uce-6493_EPT_C3	1	10000	0.0513698630136986	73	30	584	0
EPT-0L	EPT-0O	uce-6493_EPT_C3	1	10000	0.0520547945205479	73	76	1460	0
EPT-0L	EPT-0N	uce-6493_EPT_C3	1	10000	0.047945205479452	73	14	292	0
EPT-0J	EPT-0P	uce-6493_EPT_C3	1	10000	0.0532407407407407	73	92	1728	24
EPT-0J	EPT-0O	uce-6493_EPT_C3	1	10000	0.0537037037037037	73	232	4320	60
EPT-0J	EPT-0N	uce-6493_EPT_C3	1	10000	0.0509259259259259	73	44	864	12
EPT-0D	EPT-0O	uce-6493_EPT_C3	1	10000	0.0555045871559633	73	242	4360	20
EPT-0J	EPT-0L	uce-6493_EPT_C3	1	10000	0.0416666666666666	73	36	864	12
EPT-0I	EPT-0O	uce-6493_EPT_C3	1	10000	0.0535714285714285	73	390	7280	20
EPT-0I	EPT-0N	uce-6493_EPT_C3	1	10000	0.0494505494505494	73	72	1456	4
EPT-0I	EPT-0L	uce-6493_EPT_C3	1	10000	0.0467032967032967	73	68	1456	4
EPT-0I	EPT-0J	uce-6493_EPT_C3	1	10000	0.0468460111317254	73	202	4312	68
EPT-0H	EPT-0P	uce-6493_EPT_C3	1	10000	0.0593525179856115	73	66	1112	56
EPT-0H	EPT-0O	uce-6493_EPT_C3	1	10000	0.0611510791366906	73	170	2780	140
EPT-0H	EPT-0N	uce-6493_EPT_C3	1	10000	0.0575539568345323	73	32	556	28
EPT-0I	EPT-0P	uce-6493_EPT_C3	1	10000	0.0528846153846153	73	154	2912	8
EPT-0D	EPT-0N	uce-6493_EPT_C3	1	10000	0.0504587155963302	73	44	872	4
EPT-0D	EPT-0L	uce-6493_EPT_C3	1	10000	0.0504587155963302	73	44	872	4
EPT-0D	EPT-0J	uce-6493_EPT_C3	1	10000	0.0526315789473684	73	136	2584	44
EPT-0B	EPT-0H	uce-6493_EPT_C3	1	10000	0.0623501199040767	73	104	1668	84
EPT-0B	EPT-0F	uce-6493_EPT_C3	1	10000	0.0654761904761904	73	286	4368	12
EPT-0B	EPT-0E	uce-6493_EPT_C3	1	10000	0.0606060606060606	73	264	4356	24
EPT-0B	EPT-0D	uce-6493_EPT_C3	1	10000	0.0596330275229357	73	156	2616	12
EPT-0B	EPT-0C	uce-6493_EPT_C3	1	10000	0.0614035087719298	73	322	5244	12
EPT-0A	EPT-0P	uce-6493_EPT_C3	1	10000	0.0524054982817869	73	122	2328	8
EPT-0A	EPT-0O	uce-6493_EPT_C3	1	10000	0.0536082474226804	73	312	5820	20
EPT-0B	EPT-0I	uce-6493_EPT_C3	1	10000	0.0558608058608058	73	244	4368	12
EPT-0A	EPT-0N	uce-6493_EPT_C3	1	10000	0.049828178694158	73	58	1164	4
EPT-0A	EPT-0J	uce-6493_EPT_C3	1	10000	0.0481997677119628	73	166	3444	60
EPT-0A	EPT-0I	uce-6493_EPT_C3	1	10000	0.0478980013783597	73	278	5804	36
EPT-0A	EPT-0H	uce-6493_EPT_C3	1	10000	0.0568592057761732	73	126	2216	120
EPT-0A	EPT-0F	uce-6493_EPT_C3	1	10000	0.0558235699517574	73	324	5804	36
EPT-0A	EPT-0E	uce-6493_EPT_C3	1	10000	0.0542127071823204	73	314	5792	48
EPT-0A	EPT-0D	uce-6493_EPT_C3	1	10000	0.0523590333716916	73	182	3476	28
EPT-0A	EPT-0C	uce-6493_EPT_C3	1	10000	0.0516647531572904	73	360	6968	40
EPT-0A	EPT-0L	uce-6493_EPT_C3	1	10000	0.0463917525773195	73	54	1164	4
EPT-0N	EPT-0P	uce-6493_EPT_C3	1	10000	0.0513698630136986	73	30	584	0
EPT-0B	EPT-0J	uce-6493_EPT_C3	1	10000	0.0586419753086419	73	152	2592	36
EPT-0B	EPT-0N	uce-6493_EPT_C3	1	10000	0.0570776255707762	73	50	876	0
EPT-0D	EPT-0I	uce-6493_EPT_C3	1	10000	0.0519779208831646	73	226	4348	32
EPT-0D	EPT-0H	uce-6493_EPT_C3	1	10000	0.0602409638554216	73	100	1660	92
EPT-0D	EPT-0F	uce-6493_EPT_C3	1	10000	0.0588776448942042	73	256	4348	32
EPT-0D	EPT-0E	uce-6493_EPT_C3	1	10000	0.0571955719557195	73	248	4336	44
EPT-0C	EPT-0P	uce-6493_EPT_C3	1	10000	0.0554919908466819	73	194	3496	8
EPT-0C	EPT-0O	uce-6493_EPT_C3	1	10000	0.0565217391304347	73	494	8740	20
EPT-0C	EPT-0N	uce-6493_EPT_C3	1	10000	0.0526315789473684	73	92	1748	4
EPT-0B	EPT-0L	uce-6493_EPT_C3	1	10000	0.0616438356164383	73	54	876	0
EPT-0C	EPT-0L	uce-6493_EPT_C3	1	10000	0.0469107551487414	73	82	1748	4
EPT-0C	EPT-0I	uce-6493_EPT_C3	1	10000	0.0511702615878843	73	446	8716	44
EPT-0C	EPT-0H	uce-6493_EPT_C3	1	10000	0.0606971153846153	73	202	3328	176
EPT-0C	EPT-0F	uce-6493_EPT_C3	1	10000	0.0573657641119779	73	500	8716	44
EPT-0C	EPT-0E	uce-6493_EPT_C3	1	10000	0.0570639668660837	73	496	8692	68
EPT-0C	EPT-0D	uce-6493_EPT_C3	1	10000	0.0539816232771822	73	282	5224	32
EPT-0B	EPT-0P	uce-6493_EPT_C3	1	10000	0.0582191780821917	73	102	1752	0
EPT-0B	EPT-0O	uce-6493_EPT_C3	1	10000	0.0602739726027397	73	264	4380	0
EPT-0C	EPT-0J	uce-6493_EPT_C3	1	10000	0.0502318392581143	73	260	5176	80
EPT-0O	EPT-0P	uce-6493_EPT_C3	1	10000	0.0547945205479452	73	160	2920	0
EPT-0A	EPT-0B	uce-6502_EPT_C9	1	10000	0.0147783251231527	51	36	2436	12
EPT-0F	EPT-0O	uce-6502_EPT_C9	1	10000	0.0206477732793522	51	102	4940	160
EPT-0F	EPT-0N	uce-6502_EPT_C9	1	10000	0.0140562248995983	51	14	996	24
EPT-0F	EPT-0L	uce-6502_EPT_C9	1	10000	0.0301204819277108	51	30	996	24
EPT-0F	EPT-0J	uce-6502_EPT_C9	1	10000	0.0198087431693989	51	58	2928	132
EPT-0F	EPT-0I	uce-6502_EPT_C9	1	10000	0.0204819277108433	51	102	4980	120
EPT-0F	EPT-0H	uce-6502_EPT_C9	1	10000	0.0220883534136546	51	44	1992	48
EPT-0E	EPT-0P	uce-6502_EPT_C9	1	10000	0.0156862745098039	51	32	2040	0
EPT-0E	EPT-0O	uce-6502_EPT_C9	1	10000	0.0213438735177865	51	108	5060	40
EPT-0E	EPT-0N	uce-6502_EPT_C9	1	10000	0.0156862745098039	51	16	1020	0
EPT-0E	EPT-0L	uce-6502_EPT_C9	1	10000	0.0294117647058823	51	30	1020	0
EPT-0E	EPT-0J	uce-6502_EPT_C9	1	10000	0.0206666666666666	51	62	3000	60
EPT-0E	EPT-0I	uce-6502_EPT_C9	1	10000	0.0211764705882352	51	108	5100	0
EPT-0E	EPT-0H	uce-6502_EPT_C9	1	10000	0.0225490196078431	51	46	2040	0
EPT-0E	EPT-0F	uce-6502_EPT_C9	1	10000	0.0188755020080321	51	94	4980	120
EPT-0D	EPT-0P	uce-6502_EPT_C9	1	10000	0.0165562913907284	51	20	1208	16
EPT-0F	EPT-0P	uce-6502_EPT_C9	1	10000	0.0140562248995983	51	28	1992	48
EPT-0H	EPT-0I	uce-6502_EPT_C9	1	10000	0.0235294117647058	51	48	2040	0
EPT-0H	EPT-0J	uce-6502_EPT_C9	1	10000	0.0233333333333333	51	28	1200	24
EPT-0H	EPT-0L	uce-6502_EPT_C9	1	10000	0.0294117647058823	51	12	408	0
EPT-0N	EPT-0O	uce-6502_EPT_C9	1	10000	0.0177865612648221	51	18	1012	8
EPT-0L	EPT-0P	uce-6502_EPT_C9	1	10000	0.0294117647058823	51	12	408	0
EPT-0L	EPT-0O	uce-6502_EPT_C9	1	10000	0.0296442687747035	51	30	1012	8
EPT-0L	EPT-0N	uce-6502_EPT_C9	1	10000	0.0294117647058823	51	6	204	0
EPT-0J	EPT-0P	uce-6502_EPT_C9	1	10000	0.0166666666666666	51	20	1200	24
EPT-0J	EPT-0O	uce-6502_EPT_C9	1	10000	0.0221774193548387	51	66	2976	84
EPT-0J	EPT-0N	uce-6502_EPT_C9	1	10000	0.0166666666666666	51	10	600	12
EPT-0D	EPT-0O	uce-6502_EPT_C9	1	10000	0.0220293724966622	51	66	2996	64
EPT-0J	EPT-0L	uce-6502_EPT_C9	1	10000	0.03	51	18	600	12
EPT-0I	EPT-0O	uce-6502_EPT_C9	1	10000	0.0225296442687747	51	114	5060	40
EPT-0I	EPT-0N	uce-6502_EPT_C9	1	10000	0.0176470588235294	51	18	1020	0
EPT-0I	EPT-0L	uce-6502_EPT_C9	1	10000	0.0294117647058823	51	30	1020	0
EPT-0I	EPT-0J	uce-6502_EPT_C9	1	10000	0.022	51	66	3000	60
EPT-0H	EPT-0P	uce-6502_EPT_C9	1	10000	0.0196078431372549	51	16	816	0
EPT-0H	EPT-0O	uce-6502_EPT_C9	1	10000	0.0237154150197628	51	48	2024	16
EPT-0H	EPT-0N	uce-6502_EPT_C9	1	10000	0.0196078431372549	51	8	408	0
EPT-0I	EPT-0P	uce-6502_EPT_C9	1	10000	0.0176470588235294	51	36	2040	0
EPT-0D	EPT-0N	uce-6502_EPT_C9	1	10000	0.0165562913907284	51	10	604	8
EPT-0D	EPT-0L	uce-6502_EPT_C9	1	10000	0.0298013245033112	51	18	604	8
EPT-0D	EPT-0J	uce-6502_EPT_C9	1	10000	0.0213963963963963	51	38	1776	60
EPT-0B	EPT-0H	uce-6502_EPT_C9	1	10000	0.0212418300653594	51	26	1224	0
EPT-0B	EPT-0F	uce-6502_EPT_C9	1	10000	0.0167336010709504	51	50	2988	72
EPT-0B	EPT-0E	uce-6502_EPT_C9	1	10000	0.0176470588235294	51	54	3060	0
EPT-0B	EPT-0D	uce-6502_EPT_C9	1	10000	0.0187637969094922	51	34	1812	24
EPT-0B	EPT-0C	uce-6502_EPT_C9	1	10000	0.0159515951595159	51	58	3636	36
EPT-0A	EPT-0P	uce-6502_EPT_C9	1	10000	0.0123152709359605	51	20	1624	8
EPT-0A	EPT-0O	uce-6502_EPT_C9	1	10000	0.019345238095238	51	78	4032	48
EPT-0B	EPT-0I	uce-6502_EPT_C9	1	10000	0.0196078431372549	51	60	3060	0
EPT-0A	EPT-0N	uce-6502_EPT_C9	1	10000	0.0123152709359605	51	10	812	4
EPT-0A	EPT-0J	uce-6502_EPT_C9	1	10000	0.0184254606365159	51	44	2388	60
EPT-0A	EPT-0I	uce-6502_EPT_C9	1	10000	0.0192118226600985	51	78	4060	20
EPT-0A	EPT-0H	uce-6502_EPT_C9	1	10000	0.020935960591133	51	34	1624	8
EPT-0A	EPT-0F	uce-6502_EPT_C9	1	10000	0.0161453077699293	51	64	3964	116
EPT-0A	EPT-0E	uce-6502_EPT_C9	1	10000	0.0172413793103448	51	70	4060	20
EPT-0A	EPT-0D	uce-6502_EPT_C9	1	10000	0.0183028286189683	51	44	2404	44
EPT-0A	EPT-0C	uce-6502_EPT_C9	1	10000	0.0153399668325041	51	74	4824	72
EPT-0A	EPT-0L	uce-6502_EPT_C9	1	10000	0.0295566502463054	51	24	812	4
EPT-0N	EPT-0P	uce-6502_EPT_C9	1	10000	0.0098039215686274	51	4	408	0
EPT-0B	EPT-0J	uce-6502_EPT_C9	1	10000	0.0188888888888888	51	34	1800	36
EPT-0B	EPT-0N	uce-6502_EPT_C9	1	10000	0.0130718954248366	51	8	612	0
EPT-0D	EPT-0I	uce-6502_EPT_C9	1	10000	0.0218543046357615	51	66	3020	40
EPT-0D	EPT-0H	uce-6502_EPT_C9	1	10000	0.0231788079470198	51	28	1208	16
EPT-0D	EPT-0F	uce-6502_EPT_C9	1	10000	0.019674355495251	51	58	2948	112
EPT-0D	EPT-0E	uce-6502_EPT_C9	1	10000	0.0205298013245033	51	62	3020	40
EPT-0C	EPT-0P	uce-6502_EPT_C9	1	10000	0.0132013201320132	51	32	2424	24
EPT-0C	EPT-0O	uce-6502_EPT_C9	1	10000	0.0199600798403193	51	120	6012	108
EPT-0C	EPT-0N	uce-6502_EPT_C9	1	10000	0.0132013201320132	51	16	1212	12
EPT-0B	EPT-0L	uce-6502_EPT_C9	1	10000	0.0294117647058823	51	18	612	0
EPT-0C	EPT-0L	uce-6502_EPT_C9	1	10000	0.0297029702970297	51	36	1212	12
EPT-0C	EPT-0I	uce-6502_EPT_C9	1	10000	0.0198019801980198	51	120	6060	60
EPT-0C	EPT-0H	uce-6502_EPT_C9	1	10000	0.0214521452145214	51	52	2424	24
EPT-0C	EPT-0F	uce-6502_EPT_C9	1	10000	0.0169033130493576	51	100	5916	204
EPT-0C	EPT-0E	uce-6502_EPT_C9	1	10000	0.0181518151815181	51	110	6060	60
EPT-0C	EPT-0D	uce-6502_EPT_C9	1	10000	0.0189520624303233	51	68	3588	84
EPT-0B	EPT-0P	uce-6502_EPT_C9	1	10000	0.0130718954248366	51	16	1224	0
EPT-0B	EPT-0O	uce-6502_EPT_C9	1	10000	0.0197628458498023	51	60	3036	24
EPT-0C	EPT-0J	uce-6502_EPT_C9	1	10000	0.0190156599552572	51	68	3576	96
EPT-0O	EPT-0P	uce-6502_EPT_C9	1	10000	0.0177865612648221	51	36	2024	16
EPT-0A	EPT-0B	uce-655_EPT_C10	1	10000	0.0055707139608913	375	98	17592	408
EPT-0F	EPT-0O	uce-655_EPT_C10	1	10000	0.0052274496718941	375	188	35964	1536
EPT-0F	EPT-0N	uce-655_EPT_C10	1	10000	0.0060307017543859	375	44	7296	204
EPT-0F	EPT-0L	uce-655_EPT_C10	1	10000	0.0015299877600979	337	10	6536	964
EPT-0F	EPT-0J	uce-655_EPT_C10	1	10000	0.0031657355679702	375	68	21480	1020
EPT-0F	EPT-0I	uce-655_EPT_C10	1	10000	0.0054347826086956	375	198	36432	1068
EPT-0F	EPT-0H	uce-655_EPT_C10	1	10000	0.0045529801324503	375	66	14496	504
EPT-0E	EPT-0P	uce-655_EPT_C10	1	10000	0.0061563169164882	375	92	14944	56
EPT-0E	EPT-0O	uce-655_EPT_C10	1	10000	0.0072204125950054	375	266	36840	660
EPT-0E	EPT-0N	uce-655_EPT_C10	1	10000	0.0080299785867237	375	60	7472	28
EPT-0E	EPT-0L	uce-655_EPT_C10	1	10000	0.0032777115613825	337	22	6712	788
EPT-0E	EPT-0J	uce-655_EPT_C10	1	10000	0.0057283142389525	375	126	21996	504
EPT-0E	EPT-0I	uce-655_EPT_C10	1	10000	0.0073994638069705	375	276	37300	200
EPT-0E	EPT-0H	uce-655_EPT_C10	1	10000	0.0064724919093851	375	96	14832	168
EPT-0E	EPT-0F	uce-655_EPT_C10	1	10000	0.005831224557157	375	212	36356	1144
EPT-0D	EPT-0P	uce-655_EPT_C10	1	10000	0.0069316081330868	375	60	8656	344
EPT-0F	EPT-0P	uce-655_EPT_C10	1	10000	0.0041118421052631	375	60	14592	408
EPT-0H	EPT-0I	uce-655_EPT_C10	1	10000	0.0059187516814635	375	88	14868	132
EPT-0H	EPT-0J	uce-655_EPT_C10	1	10000	0.0043378995433789	375	38	8760	240
EPT-0H	EPT-0L	uce-655_EPT_C10	1	10000	0.0022455089820359	337	6	2672	328
EPT-0N	EPT-0O	uce-655_EPT_C10	1	10000	0.0062195781503515	375	46	7396	104
EPT-0L	EPT-0P	uce-655_EPT_C10	1	10000	0.0029673590504451	337	8	2696	304
EPT-0L	EPT-0O	uce-655_EPT_C10	1	10000	0.0027124773960217	337	18	6636	864
EPT-0L	EPT-0N	uce-655_EPT_C10	1	10000	0.0044510385756676	337	6	1348	152
EPT-0J	EPT-0P	uce-655_EPT_C10	1	10000	0.0040760869565217	375	36	8832	168
EPT-0J	EPT-0O	uce-655_EPT_C10	1	10000	0.0049614112458654	375	108	21768	732
EPT-0J	EPT-0N	uce-655_EPT_C10	1	10000	0.0058876811594202	375	26	4416	84
EPT-0D	EPT-0O	uce-655_EPT_C10	1	10000	0.0073006364657431	375	156	21368	1132
EPT-0J	EPT-0L	uce-655_EPT_C10	1	10000	0.0019940179461615	337	8	4012	488
EPT-0I	EPT-0O	uce-655_EPT_C10	1	10000	0.0067172264355362	375	248	36920	580
EPT-0I	EPT-0N	uce-655_EPT_C10	1	10000	0.0072115384615384	375	54	7488	12
EPT-0I	EPT-0L	uce-655_EPT_C10	1	10000	0.0029726516052318	337	20	6728	772
EPT-0I	EPT-0J	uce-655_EPT_C10	1	10000	0.0052622028669932	375	116	22044	456
EPT-0H	EPT-0P	uce-655_EPT_C10	1	10000	0.0047043010752688	375	28	5952	48
EPT-0H	EPT-0O	uce-655_EPT_C10	1	10000	0.0058615049073064	375	86	14672	328
EPT-0H	EPT-0N	uce-655_EPT_C10	1	10000	0.0067204301075268	375	20	2976	24
EPT-0I	EPT-0P	uce-655_EPT_C10	1	10000	0.0061431623931623	375	92	14976	24
EPT-0D	EPT-0N	uce-655_EPT_C10	1	10000	0.0078558225508317	375	34	4328	172
EPT-0D	EPT-0L	uce-655_EPT_C10	1	10000	0.0036157024793388	337	14	3872	628
EPT-0D	EPT-0J	uce-655_EPT_C10	1	10000	0.0061205273069679	375	78	12744	756
EPT-0B	EPT-0H	uce-655_EPT_C10	1	10000	0.0054029716343989	375	48	8884	116
EPT-0B	EPT-0F	uce-655_EPT_C10	1	10000	0.0047846889952153	375	104	21736	764
EPT-0B	EPT-0E	uce-655_EPT_C10	1	10000	0.0063814488585295	375	142	22252	248
EPT-0B	EPT-0D	uce-655_EPT_C10	1	10000	0.0069616336633663	375	90	12928	572
EPT-0B	EPT-0C	uce-655_EPT_C10	1	10000	0.0053311308004204	375	142	26636	364
EPT-0A	EPT-0P	uce-655_EPT_C10	1	10000	0.0060934326337169	375	72	11816	184
EPT-0A	EPT-0O	uce-655_EPT_C10	1	10000	0.006098396601343	375	178	29188	812
EPT-0B	EPT-0I	uce-655_EPT_C10	1	10000	0.005829596412556	375	130	22300	200
EPT-0A	EPT-0N	uce-655_EPT_C10	1	10000	0.0064319566689234	375	38	5908	92
EPT-0A	EPT-0J	uce-655_EPT_C10	1	10000	0.0049459397285484	375	86	17388	612
EPT-0A	EPT-0I	uce-655_EPT_C10	1	10000	0.0067118644067796	375	198	29500	500
EPT-0A	EPT-0H	uce-655_EPT_C10	1	10000	0.0054588877516206	375	64	11724	276
EPT-0A	EPT-0F	uce-655_EPT_C10	1	10000	0.0050793209017534	375	146	28744	1256
EPT-0A	EPT-0E	uce-655_EPT_C10	1	10000	0.0070001359249694	375	206	29428	572
EPT-0A	EPT-0D	uce-655_EPT_C10	1	10000	0.0071361722040243	375	122	17096	904
EPT-0A	EPT-0C	uce-655_EPT_C10	1	10000	0.0053965007952738	375	190	35208	792
EPT-0A	EPT-0L	uce-655_EPT_C10	1	10000	0.0030188679245283	337	16	5300	700
EPT-0N	EPT-0P	uce-655_EPT_C10	1	10000	0.0066666666666666	375	20	3000	0
EPT-0B	EPT-0J	uce-655_EPT_C10	1	10000	0.00441400304414	375	58	13140	360
EPT-0B	EPT-0N	uce-655_EPT_C10	1	10000	0.0058243727598566	375	26	4464	36
EPT-0D	EPT-0I	uce-655_EPT_C10	1	10000	0.0077691453940066	375	168	21624	876
EPT-0D	EPT-0H	uce-655_EPT_C10	1	10000	0.0067316620241411	375	58	8616	384
EPT-0D	EPT-0F	uce-655_EPT_C10	1	10000	0.0062642369020501	375	132	21072	1428
EPT-0D	EPT-0E	uce-655_EPT_C10	1	10000	0.0080660114963842	375	174	21572	928
EPT-0C	EPT-0P	uce-655_EPT_C10	1	10000	0.0047000895255147	375	84	17872	128
EPT-0C	EPT-0O	uce-655_EPT_C10	1	10000	0.0056740807989105	375	250	44060	940
EPT-0C	EPT-0N	uce-655_EPT_C10	1	10000	0.0062667860340196	375	56	8936	64
EPT-0B	EPT-0L	uce-655_EPT_C10	1	10000	0.0014970059880239	337	6	4008	492
EPT-0C	EPT-0L	uce-655_EPT_C10	1	10000	0.0019940179461615	337	16	8024	976
EPT-0C	EPT-0I	uce-655_EPT_C10	1	10000	0.0059160989602007	375	264	44624	376
EPT-0C	EPT-0H	uce-655_EPT_C10	1	10000	0.0046212804328223	375	82	17744	256
EPT-0C	EPT-0F	uce-655_EPT_C10	1	10000	0.0040942128990707	375	178	43476	1524
EPT-0C	EPT-0E	uce-655_EPT_C10	1	10000	0.0062443845462713	375	278	44520	480
EPT-0C	EPT-0D	uce-655_EPT_C10	1	10000	0.0065025545750116	375	168	25836	1164
EPT-0B	EPT-0P	uce-655_EPT_C10	1	10000	0.0058243727598566	375	52	8928	72
EPT-0B	EPT-0O	uce-655_EPT_C10	1	10000	0.0055434387495456	375	122	22008	492
EPT-0C	EPT-0J	uce-655_EPT_C10	1	10000	0.0041058394160583	375	108	26304	696
EPT-0O	EPT-0P	uce-655_EPT_C10	1	10000	0.0062195781503515	375	92	14792	208
EPT-0A	EPT-0B	uce-6567_EPT_C9	1	10000	0.0079022988505747	63	22	2784	240
EPT-0F	EPT-0O	uce-6567_EPT_C9	1	10000	0.0140065146579804	63	86	6140	160
EPT-0F	EPT-0N	uce-6567_EPT_C9	1	10000	0.011400651465798	63	14	1228	32
EPT-0F	EPT-0L	uce-6567_EPT_C9	1	10000	0.00814332247557	63	10	1228	32
EPT-0F	EPT-0J	uce-6567_EPT_C9	1	10000	0.0175120772946859	63	58	3312	468
EPT-0F	EPT-0I	uce-6567_EPT_C9	1	10000	0.0058631921824104	63	36	6140	160
EPT-0F	EPT-0H	uce-6567_EPT_C9	1	10000	0.003257328990228	63	8	2456	64
EPT-0E	EPT-0P	uce-6567_EPT_C9	1	10000	0.0117647058823529	63	24	2040	480
EPT-0E	EPT-0O	uce-6567_EPT_C9	1	10000	0.0142372881355932	63	84	5900	400
EPT-0E	EPT-0N	uce-6567_EPT_C9	1	10000	0.0101694915254237	63	12	1180	80
EPT-0E	EPT-0L	uce-6567_EPT_C9	1	10000	0.0135593220338983	63	16	1180	80
EPT-0E	EPT-0J	uce-6567_EPT_C9	1	10000	0.0161490683229813	63	52	3220	560
EPT-0E	EPT-0I	uce-6567_EPT_C9	1	10000	0.0088135593220338	63	52	5900	400
EPT-0E	EPT-0H	uce-6567_EPT_C9	1	10000	0.0067796610169491	63	16	2360	160
EPT-0E	EPT-0F	uce-6567_EPT_C9	1	10000	0.0097087378640776	63	56	5768	532
EPT-0D	EPT-0P	uce-6567_EPT_C9	1	10000	0.0120689655172413	63	14	1160	352
EPT-0F	EPT-0P	uce-6567_EPT_C9	1	10000	0.0115163147792706	63	24	2084	436
