pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
EPT-0I	uce-9716_EPT_C13	1	10000	0.0067174205105239	100	30	4466	34
EPT-0J	uce-9716_EPT_C13	1	10000	0.0153333333333333	100	23	1500	0
EPT-0L	uce-9716_EPT_C13	1	10000	0.0	100	0	100	0
EPT-0N	uce-9716_EPT_C13	1	10000	0.04	100	4	100	0
EPT-0O	uce-9716_EPT_C13	1	10000	0.0041171088746569	100	18	4372	128
EPT-0P	uce-9716_EPT_C13	1	10000	0.005	100	3	600	0
EPT-0A	uce-9783_EPT_C5	1	10000	0.0	53	0	1341	143
EPT-0B	uce-9783_EPT_C5	1	10000	0.0	53	0	786	9
EPT-0C	uce-9783_EPT_C5	1	10000	0.0032023289665211	53	11	3435	63
EPT-0D	uce-9783_EPT_C5	1	10000	0.0	53	0	741	54
EPT-0E	uce-9783_EPT_C5	1	10000	0.0	53	0	2385	0
EPT-0F	uce-9783_EPT_C5	1	10000	0.0150943396226415	53	36	2385	0
EPT-0H	uce-9783_EPT_C5	1	10000	0.0	53	0	318	0
EPT-0I	uce-9783_EPT_C5	1	10000	0.0	53	0	2368	17
EPT-0J	uce-9783_EPT_C5	1	10000	0.0125786163522012	53	10	795	0
EPT-0L	uce-9783_EPT_C5	1	10000	0.0	43	0	43	10
EPT-0N	uce-9783_EPT_C5	1	10000	0.0	53	0	53	0
EPT-0O	uce-9783_EPT_C5	1	10000	0.0039130434782608	53	9	2300	85
EPT-0P	uce-9783_EPT_C5	1	10000	0.0	53	0	318	0
EPT-0A	uce-9794_EPT_C10	1	10000	0.0071942446043165	112	22	3058	78
EPT-0B	uce-9794_EPT_C10	1	10000	0.0107719928186714	112	18	1671	9
EPT-0C	uce-9794_EPT_C10	1	10000	0.0062406729073395	112	46	7371	21
EPT-0D	uce-9794_EPT_C10	1	10000	0.0029761904761904	112	5	1680	0
EPT-0E	uce-9794_EPT_C10	1	10000	0.0107150216361013	112	52	4853	187
EPT-0F	uce-9794_EPT_C10	1	10000	0.009556042205853	112	48	5023	17
EPT-0H	uce-9794_EPT_C10	1	10000	0.0223214285714285	112	15	672	0
EPT-0I	uce-9794_EPT_C10	1	10000	0.0081901717938473	112	41	5006	34
EPT-0J	uce-9794_EPT_C10	1	10000	0.0232142857142857	112	39	1680	0
EPT-0L	uce-9794_EPT_C10	1	10000	0.0	111	0	111	1
EPT-0N	uce-9794_EPT_C10	1	10000	0.0089285714285714	112	1	112	0
EPT-0O	uce-9794_EPT_C10	1	10000	0.0049940071913703	112	25	5006	34
EPT-0P	uce-9794_EPT_C10	1	10000	0.0044977511244377	112	3	667	5
EPT-0A	uce-9796_EPT_C5	1	10000	0.04245465071401	93	110	2591	13
EPT-0B	uce-9796_EPT_C5	1	10000	0.0551971326164874	93	77	1395	0
EPT-0C	uce-9796_EPT_C5	1	10000	0.0351479483406898	93	215	6117	21
EPT-0D	uce-9796_EPT_C5	1	10000	0.0425685425685425	93	59	1386	9
EPT-0E	uce-9796_EPT_C5	1	10000	0.037037037037037	93	155	4185	0
EPT-0F	uce-9796_EPT_C5	1	10000	0.0327359617682198	93	137	4185	0
EPT-0H	uce-9796_EPT_C5	1	10000	0.0470162748643761	93	26	553	5
EPT-0I	uce-9796_EPT_C5	1	10000	0.0528076463560334	93	221	4185	0
EPT-0J	uce-9796_EPT_C5	1	10000	0.0659498207885304	93	92	1395	0
EPT-0L	uce-9796_EPT_C5	1	10000	0.064516129032258	93	6	93	0
EPT-0N	uce-9796_EPT_C5	1	10000	0.075268817204301	93	7	93	0
EPT-0O	uce-9796_EPT_C5	1	10000	0.0414357986027463	93	172	4151	34
EPT-0P	uce-9796_EPT_C5	1	10000	0.0483870967741935	93	27	558	0
EPT-0A	uce-9914_EPT_C10	1	10000	0.0211303462321792	426	249	11784	144
EPT-0B	uce-9914_EPT_C10	1	10000	0.0235498656551288	426	149	6327	63
EPT-0C	uce-9914_EPT_C10	1	10000	0.0239203376988851	426	663	27717	399
EPT-0D	uce-9914_EPT_C10	1	10000	0.0218710089399744	426	137	6264	126
EPT-0E	uce-9914_EPT_C10	1	10000	0.0196836004803425	426	377	19153	17
EPT-0F	uce-9914_EPT_C10	1	10000	0.0240137221269296	426	434	18073	1097
EPT-0H	uce-9914_EPT_C10	1	10000	0.0247446975648075	426	63	2546	10
EPT-0I	uce-9914_EPT_C10	1	10000	0.0202243640385526	426	384	18987	183
EPT-0J	uce-9914_EPT_C10	1	10000	0.018465909090909	426	117	6336	54
EPT-0L	uce-9914_EPT_C10	1	10000	0.0263157894736842	418	11	418	8
EPT-0N	uce-9914_EPT_C10	1	10000	0.0194647201946472	411	8	411	15
EPT-0O	uce-9914_EPT_C10	1	10000	0.0199989390483263	426	377	18851	319
EPT-0P	uce-9914_EPT_C10	1	10000	0.0223880597014925	426	57	2546	10
EPT-0A	uce-9929_EPT_C9	1	10000	0.0	83	0	2289	35
EPT-0B	uce-9929_EPT_C9	1	10000	0.0148883374689826	83	18	1209	36
EPT-0C	uce-9929_EPT_C9	1	10000	0.002061855670103	83	11	5335	143
EPT-0D	uce-9929_EPT_C9	1	10000	0.0	83	0	1182	63
EPT-0E	uce-9929_EPT_C9	1	10000	0.0	83	0	3650	85
EPT-0F	uce-9929_EPT_C9	1	10000	0.0098630136986301	83	36	3650	85
EPT-0H	uce-9929_EPT_C9	1	10000	0.0220883534136546	83	11	498	0
EPT-0I	uce-9929_EPT_C9	1	10000	0.0024403470715835	83	9	3688	47
EPT-0J	uce-9929_EPT_C9	1	10000	0.0	83	0	1245	0
EPT-0L	uce-9929_EPT_C9	1	10000	0.0121951219512195	82	1	82	1
EPT-0N	uce-9929_EPT_C9	1	10000	0.0	83	0	83	0
EPT-0O	uce-9929_EPT_C9	1	10000	0.0	83	0	3599	136
EPT-0P	uce-9929_EPT_C9	1	10000	0.0	83	0	493	5
EPT-0A	uce-9965_EPT_C3	1	10000	0.0270403146509341	88	55	2034	430
EPT-0B	uce-9965_EPT_C3	1	10000	0.0320855614973262	88	36	1122	198
EPT-0C	uce-9965_EPT_C3	1	10000	0.0414	88	207	5000	808
EPT-0D	uce-9965_EPT_C3	1	10000	0.0392523364485981	88	42	1070	250
EPT-0E	uce-9965_EPT_C3	1	10000	0.0300870942201108	88	114	3789	171
EPT-0F	uce-9965_EPT_C3	1	10000	0.0287813839559093	88	94	3266	694
EPT-0H	uce-9965_EPT_C3	1	10000	0.0246212121212121	88	13	528	0
EPT-0I	uce-9965_EPT_C3	1	10000	0.0317559153175591	88	102	3212	748
EPT-0J	uce-9965_EPT_C3	1	10000	0.0283687943262411	88	28	987	333
EPT-0L	uce-9965_EPT_C3	1	10000	0.0568181818181818	88	5	88	0
EPT-0N	uce-9965_EPT_C3	1	10000	0.0365853658536585	82	3	82	6
EPT-0O	uce-9965_EPT_C3	1	10000	0.0320427236315086	88	96	2996	964
EPT-0P	uce-9965_EPT_C3	1	10000	0.0283975659229208	88	14	493	35
EPT-0A	uce-9998_EPT_C10	1	10000	0.0117156990367091	142	45	3841	135
EPT-0B	uce-9998_EPT_C10	1	10000	0.0085227272727272	142	18	2112	18
EPT-0C	uce-9998_EPT_C10	1	10000	0.013153673403914	142	123	9351	21
EPT-0D	uce-9998_EPT_C10	1	10000	0.0077745383867832	142	16	2058	72
EPT-0E	uce-9998_EPT_C10	1	10000	0.0139280125195618	142	89	6390	0
EPT-0F	uce-9998_EPT_C10	1	10000	0.0085099282496245	142	51	5993	397
EPT-0H	uce-9998_EPT_C10	1	10000	0.0140845070422535	142	12	852	0
EPT-0I	uce-9998_EPT_C10	1	10000	0.0098334655035685	142	62	6305	85
EPT-0J	uce-9998_EPT_C10	1	10000	0.0094696969696969	142	20	2112	18
EPT-0L	uce-9998_EPT_C10	1	10000	0.0211267605633802	142	3	142	0
EPT-0N	uce-9998_EPT_C10	1	10000	0.0211267605633802	142	3	142	0
EPT-0O	uce-9998_EPT_C10	1	10000	0.0102057088183702	142	64	6271	119
EPT-0P	uce-9998_EPT_C10	1	10000	0.0070422535211267	142	6	852	0
